index,val
"(2, 33, 1, 72)",0.1067153
"(3, 33, 1, 72)",0.13813025
"(4, 33, 1, 72)",0.15371753
"(5, 33, 1, 72)",0.20551528
"(6, 33, 1, 72)",0.20455606
"(2, 34, 1, 72)",0.07961656
"(3, 34, 1, 72)",0.068345405
"(4, 34, 1, 72)",0.07074352
"(5, 34, 1, 72)",0.06810559
"(6, 34, 1, 72)",0.035491604
"(2, 35, 1, 72)",0.0501199
"(3, 35, 1, 72)",0.015827337
"(4, 35, 1, 72)",0.034532372
"(5, 35, 1, 72)",0.028776975
"(6, 35, 1, 72)",0.020143883
"(2, 36, 1, 72)",0.030455632
"(3, 36, 1, 72)",0.01798561
"(4, 36, 1, 72)",0.018225418
"(5, 36, 1, 72)",0.026139086
"(6, 36, 1, 72)",0.01414868
"(2, 37, 1, 72)",0.016546762
"(3, 37, 1, 72)",0.01918465
"(4, 37, 1, 72)",0.01918465
"(5, 37, 1, 72)",0.015107912
"(6, 37, 1, 72)",0.014628296
"(2, 38, 1, 72)",0.01534772
"(3, 38, 1, 72)",0.014388488
"(4, 38, 1, 72)",0.02182254
"(5, 38, 1, 72)",0.023261389
"(6, 38, 1, 72)",0.010071942
"(2, 39, 1, 72)",0.008393285
"(3, 39, 1, 72)",0.007434052
"(4, 39, 1, 72)",0.015107912
"(5, 39, 1, 72)",0.018225418
"(6, 39, 1, 72)",0.015587528
"(2, 40, 1, 72)",0.008393285
"(3, 40, 1, 72)",0.0069544357
"(4, 40, 1, 72)",0.021582732
"(5, 40, 1, 72)",0.0026378895
"(6, 40, 1, 72)",0.0014388488
"(2, 41, 1, 72)",0.0033573138
"(3, 41, 1, 72)",0.010551558
"(4, 41, 1, 72)",0.013429255
"(5, 41, 1, 72)",0.011990407
"(6, 41, 1, 72)",0.0043165465
"(2, 42, 1, 72)",0.0040767384
"(3, 42, 1, 72)",0.005755395
"(4, 42, 1, 72)",0.007194244
"(5, 42, 1, 72)",0.007913669
"(6, 42, 1, 72)",0.00383693
"(2, 43, 1, 72)",0.008393285
"(3, 43, 1, 72)",0.0067146276
"(4, 43, 1, 72)",0.009592325
"(5, 43, 1, 72)",0.005515587
"(6, 43, 1, 72)",0.003597122
"(2, 44, 1, 72)",0.0067146276
"(5, 44, 1, 72)",0.0028776976
"(6, 44, 1, 72)",0.005275779
"(2, 45, 1, 72)",0.008872901
"(5, 45, 1, 72)",0.0031175057
"(6, 45, 1, 72)",0.0033573138
"(2, 46, 1, 72)",0.00383693
"(5, 46, 1, 72)",0.00023980814
"(6, 46, 1, 72)",0.0011990407
"(2, 47, 1, 72)",0.00047961628
"(5, 47, 1, 72)",0.00023980814
"(6, 47, 1, 72)",0.00071942445
"(5, 48, 1, 72)",0.00047961628
"(78, 67, 1, 72)",2.9293e-41
"(1, 1, 1, 73)",2.9293e-41
"(3, 15, 1, 73)",0.00047961628
"(4, 15, 1, 73)",0.00047961628
"(5, 15, 1, 73)",0.00023980814
"(4, 16, 1, 73)",0.00095923257
"(5, 16, 1, 73)",0.00023980814
"(2, 18, 1, 73)",0.00047961628
"(3, 18, 1, 73)",0.00047961628
"(4, 18, 1, 73)",0.00047961628
"(5, 18, 1, 73)",0.00071942445
"(2, 19, 1, 73)",0.00023980814
"(3, 19, 1, 73)",0.00023980814
"(4, 19, 1, 73)",0.00047961628
"(5, 19, 1, 73)",0.00047961628
"(6, 19, 1, 73)",0.00071942445
"(2, 20, 1, 73)",0.00023980814
"(3, 20, 1, 73)",0.00047961628
"(4, 20, 1, 73)",0.00095923257
"(2, 21, 1, 73)",0.0023980814
"(3, 21, 1, 73)",0.0016786569
"(6, 21, 1, 73)",0.00023980814
"(2, 22, 1, 73)",0.0016786569
"(6, 22, 1, 73)",0.00071942445
"(2, 23, 1, 73)",0.0064748195
"(6, 23, 1, 73)",0.00095923257
"(2, 24, 1, 73)",0.0059952033
"(6, 24, 1, 73)",0.001918465
"(12, 24, 1, 73)",0.00023980814
"(13, 24, 1, 73)",0.00095923257
"(2, 25, 1, 73)",0.009832134
"(6, 25, 1, 73)",0.005515587
"(8, 25, 1, 73)",0.0059952033
"(9, 25, 1, 73)",0.001918465
"(10, 25, 1, 73)",0.0016786569
"(11, 25, 1, 73)",0.001918465
"(2, 26, 1, 73)",0.026139086
"(3, 26, 1, 73)",0.017745802
"(4, 26, 1, 73)",0.012949639
"(5, 26, 1, 73)",0.0062350114
"(6, 26, 1, 73)",0.007434052
"(7, 26, 1, 73)",0.013669063
"(8, 26, 1, 73)",0.017026378
"(9, 26, 1, 73)",0.018705035
"(10, 26, 1, 73)",0.018705035
"(11, 26, 1, 73)",0.0062350114
"(12, 26, 1, 73)",0.0047961627
"(13, 26, 1, 73)",0.0045563546
"(14, 26, 1, 73)",0.0033573138
"(15, 26, 1, 73)",0.00095923257
"(16, 26, 1, 73)",0.00047961628
"(2, 27, 1, 73)",0.3345353
"(3, 27, 1, 73)",0.24340437
"(4, 27, 1, 73)",0.24987909
"(5, 27, 1, 73)",0.22613846
"(6, 27, 1, 73)",0.10287831
"(7, 27, 1, 73)",0.097122826
"(8, 27, 1, 73)",0.0985617
"(9, 27, 1, 73)",0.10024038
"(10, 27, 1, 73)",0.09376546
"(11, 27, 1, 73)",0.10383756
"(12, 27, 1, 73)",0.094484895
"(13, 27, 1, 73)",0.07553976
"(14, 27, 1, 73)",0.056115102
"(15, 27, 1, 73)",0.033812948
"(16, 27, 1, 73)",0.012230215
"(17, 27, 1, 73)",0.0026378895
"(2, 28, 1, 73)",0.15899323
"(5, 28, 1, 73)",0.6716999
"(6, 28, 1, 73)",0.5601978
"(7, 28, 1, 73)",0.3978476
"(8, 28, 1, 73)",0.40863946
"(9, 28, 1, 73)",0.4801056
"(10, 28, 1, 73)",0.52159166
"(11, 28, 1, 73)",0.5613967
"(12, 28, 1, 73)",0.6239818
"(13, 28, 1, 73)",0.68800557
"(14, 28, 1, 73)",0.7143824
"(15, 28, 1, 73)",0.67961293
"(16, 28, 1, 73)",0.39113265
"(17, 28, 1, 73)",0.14292634
"(18, 28, 1, 73)",0.04484412
"(19, 28, 1, 73)",0.011990407
"(20, 28, 1, 73)",0.0023980814
"(21, 28, 1, 73)",0.0011990407
"(22, 28, 1, 73)",0.0011990407
"(2, 29, 1, 73)",0.16378932
"(5, 29, 1, 73)",0.42494717
"(6, 29, 1, 73)",0.36787018
"(7, 29, 1, 73)",0.5870542
"(8, 29, 1, 73)",0.73140746
"(9, 29, 1, 73)",0.60144156
"(10, 29, 1, 73)",0.56547314
"(11, 29, 1, 73)",0.6124719
"(12, 29, 1, 73)",0.90933126
"(13, 29, 1, 73)",1.4163496
"(14, 29, 1, 73)",0.7927936
"(16, 29, 1, 73)",1.6624348
"(17, 29, 1, 73)",2.1745126
"(18, 29, 1, 73)",0.5295047
"(19, 29, 1, 73)",0.08968866
"(20, 29, 1, 73)",0.017505994
"(21, 29, 1, 73)",0.0069544357
"(22, 29, 1, 73)",0.0011990407
"(2, 30, 1, 73)",0.14940105
"(5, 30, 1, 73)",0.49041784
"(6, 30, 1, 73)",0.33981133
"(7, 30, 1, 73)",0.53549945
"(8, 30, 1, 73)",0.692082
"(9, 30, 1, 73)",0.59017146
"(10, 30, 1, 73)",0.6604298
"(11, 30, 1, 73)",0.64244556
"(12, 30, 1, 73)",0.5184744
"(13, 30, 1, 73)",0.9695184
"(14, 30, 1, 73)",1.0654504
"(15, 30, 1, 73)",1.0714467
"(16, 30, 1, 73)",1.2146366
"(17, 30, 1, 73)",1.4516075
"(18, 30, 1, 73)",2.2654154
"(19, 30, 1, 73)",0.46235898
"(20, 30, 1, 73)",0.007434052
"(21, 30, 1, 73)",0.0028776976
"(22, 30, 1, 73)",0.0043165465
"(2, 31, 1, 73)",0.09424508
"(5, 31, 1, 73)",0.4254268
"(6, 31, 1, 73)",0.6889647
"(7, 31, 1, 73)",0.47434995
"(8, 31, 1, 73)",0.38993356
"(9, 31, 1, 73)",0.19664252
"(10, 31, 1, 73)",0.066906534
"(11, 31, 1, 73)",0.17338149
"(12, 31, 1, 73)",0.056834526
"(13, 31, 1, 73)",0.032613907
"(14, 31, 1, 73)",0.016306954
"(15, 31, 1, 73)",0.015587528
"(16, 31, 1, 73)",0.020863308
"(17, 31, 1, 73)",0.012470023
"(18, 31, 1, 73)",0.012709831
"(19, 31, 1, 73)",0.0026378895
"(20, 31, 1, 73)",0.00047961628
"(21, 31, 1, 73)",0.00023980814
"(2, 32, 1, 73)",0.17649895
"(3, 32, 1, 73)",0.22709768
"(4, 32, 1, 73)",0.36739054
"(5, 32, 1, 73)",0.5760239
"(6, 32, 1, 73)",0.5141582
"(2, 33, 1, 73)",0.12422156
"(3, 33, 1, 73)",0.1465234
"(4, 33, 1, 73)",0.15419714
"(5, 33, 1, 73)",0.18273386
"(6, 33, 1, 73)",0.21894433
"(2, 34, 1, 73)",0.07458051
"(3, 34, 1, 73)",0.07553976
"(4, 34, 1, 73)",0.08081562
"(5, 34, 1, 73)",0.07506014
"(6, 34, 1, 73)",0.041247
"(2, 35, 1, 73)",0.053477213
"(3, 35, 1, 73)",0.01678657
"(4, 35, 1, 73)",0.027338127
"(5, 35, 1, 73)",0.029016783
"(6, 35, 1, 73)",0.017505994
"(2, 36, 1, 73)",0.030215824
"(3, 36, 1, 73)",0.026139086
"(4, 36, 1, 73)",0.018465227
"(5, 36, 1, 73)",0.019664267
"(6, 36, 1, 73)",0.012709831
"(2, 37, 1, 73)",0.016546762
"(3, 37, 1, 73)",0.015827337
"(4, 37, 1, 73)",0.018225418
"(5, 37, 1, 73)",0.01798561
"(6, 37, 1, 73)",0.01151079
"(2, 38, 1, 73)",0.011031174
"(3, 38, 1, 73)",0.019424459
"(4, 38, 1, 73)",0.016067145
"(5, 38, 1, 73)",0.019664267
"(6, 38, 1, 73)",0.012949639
"(2, 39, 1, 73)",0.011270982
"(3, 39, 1, 73)",0.014868104
"(4, 39, 1, 73)",0.012949639
"(5, 39, 1, 73)",0.020863308
"(6, 39, 1, 73)",0.01031175
"(2, 40, 1, 73)",0.01151079
"(3, 40, 1, 73)",0.013669063
"(4, 40, 1, 73)",0.019424459
"(5, 40, 1, 73)",0.0026378895
"(6, 40, 1, 73)",0.00071942445
"(2, 41, 1, 73)",0.0045563546
"(3, 41, 1, 73)",0.005275779
"(4, 41, 1, 73)",0.009832134
"(5, 41, 1, 73)",0.009352517
"(6, 41, 1, 73)",0.0021582732
"(2, 42, 1, 73)",0.0047961627
"(3, 42, 1, 73)",0.007194244
"(4, 42, 1, 73)",0.007434052
"(5, 42, 1, 73)",0.010071942
"(6, 42, 1, 73)",0.00383693
"(2, 43, 1, 73)",0.009112709
"(3, 43, 1, 73)",0.011990407
"(4, 43, 1, 73)",0.0064748195
"(5, 43, 1, 73)",0.0062350114
"(6, 43, 1, 73)",0.001918465
"(2, 44, 1, 73)",0.0047961627
"(5, 44, 1, 73)",0.0028776976
"(6, 44, 1, 73)",0.001918465
"(2, 45, 1, 73)",0.0023980814
"(5, 45, 1, 73)",0.0021582732
"(6, 45, 1, 73)",0.003597122
"(2, 46, 1, 73)",0.0033573138
"(5, 46, 1, 73)",0.00047961628
"(6, 46, 1, 73)",0.0028776976
"(2, 47, 1, 73)",0.0021582732
"(6, 47, 1, 73)",0.00095923257
"(6, 48, 1, 73)",0.00047961628
"(78, 67, 1, 73)",2.9293e-41
"(1, 1, 1, 74)",2.9293e-41
"(2, 15, 1, 74)",0.00071942445
"(2, 16, 1, 74)",0.00047961628
"(5, 16, 1, 74)",0.00047961628
"(6, 16, 1, 74)",0.00071942445
"(2, 17, 1, 74)",0.00023980814
"(4, 17, 1, 74)",0.00023980814
"(2, 18, 1, 74)",0.00023980814
"(3, 18, 1, 74)",0.00095923257
"(4, 18, 1, 74)",0.00047961628
"(5, 18, 1, 74)",0.00023980814
"(6, 18, 1, 74)",0.0011990407
"(3, 19, 1, 74)",0.0011990407
"(4, 19, 1, 74)",0.00047961628
"(5, 19, 1, 74)",0.00023980814
"(2, 20, 1, 74)",0.0016786569
"(3, 20, 1, 74)",0.00071942445
"(4, 20, 1, 74)",0.00023980814
"(5, 20, 1, 74)",0.0014388488
"(6, 20, 1, 74)",0.00023980814
"(2, 21, 1, 74)",0.00047961628
"(3, 21, 1, 74)",0.0011990407
"(2, 22, 1, 74)",0.00047961628
"(6, 22, 1, 74)",0.00095923257
"(2, 23, 1, 74)",0.003597122
"(6, 23, 1, 74)",0.00023980814
"(2, 24, 1, 74)",0.0067146276
"(6, 24, 1, 74)",0.00071942445
"(12, 24, 1, 74)",0.00023980814
"(13, 24, 1, 74)",0.00095923257
"(2, 25, 1, 74)",0.008393285
"(6, 25, 1, 74)",0.0069544357
"(8, 25, 1, 74)",0.0059952033
"(9, 25, 1, 74)",0.001918465
"(10, 25, 1, 74)",0.00071942445
"(2, 26, 1, 74)",0.023501197
"(3, 26, 1, 74)",0.018225418
"(4, 26, 1, 74)",0.01151079
"(5, 26, 1, 74)",0.009592325
"(6, 26, 1, 74)",0.009832134
"(7, 26, 1, 74)",0.015107912
"(8, 26, 1, 74)",0.017026378
"(9, 26, 1, 74)",0.019664267
"(10, 26, 1, 74)",0.013189447
"(11, 26, 1, 74)",0.012949639
"(12, 26, 1, 74)",0.0067146276
"(13, 26, 1, 74)",0.005755395
"(14, 26, 1, 74)",0.00095923257
"(15, 26, 1, 74)",0.00023980814
"(2, 27, 1, 74)",0.31031355
"(3, 27, 1, 74)",0.26187006
"(4, 27, 1, 74)",0.26163024
"(5, 27, 1, 74)",0.245083
"(6, 27, 1, 74)",0.117986456
"(7, 27, 1, 74)",0.094484895
"(8, 27, 1, 74)",0.0985617
"(9, 27, 1, 74)",0.09616358
"(10, 27, 1, 74)",0.104796804
"(11, 27, 1, 74)",0.1026385
"(12, 27, 1, 74)",0.081295244
"(13, 27, 1, 74)",0.07721844
"(14, 27, 1, 74)",0.0661871
"(15, 27, 1, 74)",0.031894483
"(16, 27, 1, 74)",0.013429255
"(17, 27, 1, 74)",0.005515587
"(18, 27, 1, 74)",0.00071942445
"(19, 27, 1, 74)",0.00071942445
"(2, 28, 1, 74)",0.17434071
"(5, 28, 1, 74)",0.69543904
"(6, 28, 1, 74)",0.5988039
"(7, 28, 1, 74)",0.40264398
"(8, 28, 1, 74)",0.4115173
"(9, 28, 1, 74)",0.45420513
"(10, 28, 1, 74)",0.48897892
"(11, 28, 1, 74)",0.55156535
"(12, 28, 1, 74)",0.6489199
"(13, 28, 1, 74)",0.67673546
"(14, 28, 1, 74)",0.7119845
"(15, 28, 1, 74)",0.70023483
"(16, 28, 1, 74)",0.40192452
"(17, 28, 1, 74)",0.14004868
"(18, 28, 1, 74)",0.04748201
"(19, 28, 1, 74)",0.011750598
"(20, 28, 1, 74)",0.0033573138
"(21, 28, 1, 74)",0.0047961627
"(22, 28, 1, 74)",0.0016786569
"(2, 29, 1, 74)",0.16666697
"(5, 29, 1, 74)",0.4426938
"(6, 29, 1, 74)",0.36139506
"(7, 29, 1, 74)",0.5916102
"(8, 29, 1, 74)",0.7174997
"(9, 29, 1, 74)",0.57218724
"(10, 29, 1, 74)",0.5647538
"(11, 29, 1, 74)",0.6160687
"(12, 29, 1, 74)",0.9625645
"(13, 29, 1, 74)",1.4069955
"(14, 29, 1, 74)",0.7971098
"(16, 29, 1, 74)",1.6283762
"(17, 29, 1, 74)",2.2397516
"(18, 29, 1, 74)",0.5498868
"(19, 29, 1, 74)",0.094484895
"(20, 29, 1, 74)",0.013669063
"(21, 29, 1, 74)",0.007194244
"(22, 29, 1, 74)",0.0026378895
"(2, 30, 1, 74)",0.15611558
"(5, 30, 1, 74)",0.49089748
"(6, 30, 1, 74)",0.32278416
"(7, 30, 1, 74)",0.54005545
"(8, 30, 1, 74)",0.6501188
"(9, 30, 1, 74)",0.6047986
"(10, 30, 1, 74)",0.7035919
"(11, 30, 1, 74)",0.6047986
"(12, 30, 1, 74)",0.50360745
"(13, 30, 1, 74)",0.93954474
"(14, 30, 1, 74)",1.0853579
"(15, 30, 1, 74)",1.1019075
"(16, 30, 1, 74)",1.1935298
"(17, 30, 1, 74)",1.422106
"(18, 30, 1, 74)",2.2356741
"(19, 30, 1, 74)",0.46307844
"(20, 30, 1, 74)",0.0062350114
"(21, 30, 1, 74)",0.00071942445
"(22, 30, 1, 74)",0.0040767384
"(2, 31, 1, 74)",0.102398686
"(5, 31, 1, 74)",0.43094265
"(6, 31, 1, 74)",0.7146222
"(7, 31, 1, 74)",0.49209657
"(8, 31, 1, 74)",0.3928114
"(9, 31, 1, 74)",0.20575508
"(10, 31, 1, 74)",0.068345405
"(11, 31, 1, 74)",0.16738638
"(12, 31, 1, 74)",0.059712224
"(13, 31, 1, 74)",0.037649877
"(14, 31, 1, 74)",0.016306954
"(15, 31, 1, 74)",0.01678657
"(16, 31, 1, 74)",0.024220621
"(17, 31, 1, 74)",0.012949639
"(18, 31, 1, 74)",0.012470023
"(19, 31, 1, 74)",0.001918465
"(20, 31, 1, 74)",0.00047961628
"(21, 31, 1, 74)",0.00023980814
"(22, 31, 1, 74)",0.00095923257
"(2, 32, 1, 74)",0.20311724
"(3, 32, 1, 74)",0.23764907
"(4, 32, 1, 74)",0.3333362
"(5, 32, 1, 74)",0.6033599
"(6, 32, 1, 74)",0.5429329
"(2, 33, 1, 74)",0.12949729
"(3, 33, 1, 74)",0.15251851
"(4, 33, 1, 74)",0.15851362
"(5, 33, 1, 74)",0.19376487
"(6, 33, 1, 74)",0.21486765
"(2, 34, 1, 74)",0.097122826
"(3, 34, 1, 74)",0.07146296
"(4, 34, 1, 74)",0.08369336
"(5, 34, 1, 74)",0.06738616
"(6, 34, 1, 74)",0.032853715
"(2, 35, 1, 74)",0.046522778
"(3, 35, 1, 74)",0.020383691
"(4, 35, 1, 74)",0.030935248
"(5, 35, 1, 74)",0.030455632
"(6, 35, 1, 74)",0.022781773
"(2, 36, 1, 74)",0.034052756
"(3, 36, 1, 74)",0.02829736
"(4, 36, 1, 74)",0.024940046
"(5, 36, 1, 74)",0.016067145
"(6, 36, 1, 74)",0.013669063
"(2, 37, 1, 74)",0.01534772
"(3, 37, 1, 74)",0.015107912
"(4, 37, 1, 74)",0.027098319
"(5, 37, 1, 74)",0.019664267
"(6, 37, 1, 74)",0.015587528
"(2, 38, 1, 74)",0.01151079
"(3, 38, 1, 74)",0.013429255
"(4, 38, 1, 74)",0.01414868
"(5, 38, 1, 74)",0.022062348
"(6, 38, 1, 74)",0.008153477
"(2, 39, 1, 74)",0.010791366
"(3, 39, 1, 74)",0.012709831
"(4, 39, 1, 74)",0.013429255
"(5, 39, 1, 74)",0.017745802
"(6, 39, 1, 74)",0.012230215
"(2, 40, 1, 74)",0.008872901
"(3, 40, 1, 74)",0.01534772
"(4, 40, 1, 74)",0.019664267
"(5, 40, 1, 74)",0.003597122
"(6, 40, 1, 74)",0.001918465
"(2, 41, 1, 74)",0.007194244
"(3, 41, 1, 74)",0.008633093
"(4, 41, 1, 74)",0.011750598
"(5, 41, 1, 74)",0.007194244
"(6, 41, 1, 74)",0.0047961627
"(2, 42, 1, 74)",0.0033573138
"(3, 42, 1, 74)",0.00383693
"(4, 42, 1, 74)",0.0062350114
"(5, 42, 1, 74)",0.007434052
"(6, 42, 1, 74)",0.0043165465
"(2, 43, 1, 74)",0.007194244
"(3, 43, 1, 74)",0.0059952033
"(4, 43, 1, 74)",0.0069544357
"(5, 43, 1, 74)",0.0059952033
"(6, 43, 1, 74)",0.00383693
"(2, 44, 1, 74)",0.0069544357
"(5, 44, 1, 74)",0.0023980814
"(6, 44, 1, 74)",0.0021582732
"(2, 45, 1, 74)",0.003597122
"(5, 45, 1, 74)",0.0014388488
"(6, 45, 1, 74)",0.0021582732
"(2, 46, 1, 74)",0.0033573138
"(5, 46, 1, 74)",0.00383693
"(6, 46, 1, 74)",0.001918465
"(2, 47, 1, 74)",0.0014388488
"(6, 48, 1, 74)",0.00047961628
"(2, 51, 1, 74)",0.00071942445
"(78, 67, 1, 74)",2.9293e-41
"(1, 1, 1, 75)",2.9293e-41
"(6, 15, 1, 75)",0.00071942445
"(2, 16, 1, 75)",0.0016786569
"(6, 16, 1, 75)",0.00047961628
"(2, 17, 1, 75)",0.00047961628
"(4, 17, 1, 75)",0.00047961628
"(5, 17, 1, 75)",0.00047961628
"(6, 17, 1, 75)",0.00023980814
"(6, 18, 1, 75)",0.00071942445
"(3, 19, 1, 75)",0.0011990407
"(4, 19, 1, 75)",0.00071942445
"(5, 19, 1, 75)",0.0011990407
"(6, 19, 1, 75)",0.00071942445
"(2, 20, 1, 75)",0.00047961628
"(3, 20, 1, 75)",0.00071942445
"(5, 20, 1, 75)",0.00047961628
"(6, 20, 1, 75)",0.00023980814
"(6, 21, 1, 75)",0.0016786569
"(2, 22, 1, 75)",0.00047961628
"(6, 22, 1, 75)",0.00071942445
"(2, 23, 1, 75)",0.003597122
"(12, 23, 1, 75)",0.0011990407
"(2, 24, 1, 75)",0.009112709
"(6, 24, 1, 75)",0.00071942445
"(2, 25, 1, 75)",0.011270982
"(6, 25, 1, 75)",0.0059952033
"(8, 25, 1, 75)",0.0064748195
"(9, 25, 1, 75)",0.0040767384
"(10, 25, 1, 75)",0.00095923257
"(11, 25, 1, 75)",0.001918465
"(12, 25, 1, 75)",0.00023980814
"(2, 26, 1, 75)",0.027338127
"(3, 26, 1, 75)",0.01678657
"(4, 26, 1, 75)",0.01414868
"(5, 26, 1, 75)",0.009592325
"(6, 26, 1, 75)",0.007434052
"(7, 26, 1, 75)",0.010551558
"(8, 26, 1, 75)",0.017026378
"(9, 26, 1, 75)",0.01534772
"(10, 26, 1, 75)",0.014388488
"(11, 26, 1, 75)",0.013669063
"(12, 26, 1, 75)",0.009592325
"(13, 26, 1, 75)",0.005755395
"(14, 26, 1, 75)",0.00095923257
"(15, 26, 1, 75)",0.00047961628
"(2, 27, 1, 75)",0.34652627
"(3, 27, 1, 75)",0.26546735
"(4, 27, 1, 75)",0.26043114
"(5, 27, 1, 75)",0.24340437
"(6, 27, 1, 75)",0.10575605
"(7, 27, 1, 75)",0.08944885
"(8, 27, 1, 75)",0.0985617
"(9, 27, 1, 75)",0.10143944
"(10, 27, 1, 75)",0.09760245
"(11, 27, 1, 75)",0.086571105
"(12, 27, 1, 75)",0.08681092
"(13, 27, 1, 75)",0.08992847
"(14, 27, 1, 75)",0.06330936
"(15, 27, 1, 75)",0.03717026
"(16, 27, 1, 75)",0.016067145
"(17, 27, 1, 75)",0.0045563546
"(18, 27, 1, 75)",0.001918465
"(19, 27, 1, 75)",0.00023980814
"(2, 28, 1, 75)",0.17098345
"(5, 28, 1, 75)",0.70215315
"(6, 28, 1, 75)",0.5865746
"(7, 28, 1, 75)",0.38369825
"(8, 28, 1, 75)",0.38201952
"(9, 28, 1, 75)",0.43310103
"(10, 28, 1, 75)",0.49593368
"(11, 28, 1, 75)",0.5702689
"(12, 28, 1, 75)",0.63549167
"(13, 28, 1, 75)",0.70886725
"(14, 28, 1, 75)",0.7371624
"(15, 28, 1, 75)",0.6940003
"(16, 28, 1, 75)",0.39640868
"(17, 28, 1, 75)",0.1573146
"(18, 28, 1, 75)",0.041726615
"(19, 28, 1, 75)",0.01031175
"(20, 28, 1, 75)",0.0069544357
"(21, 28, 1, 75)",0.0033573138
"(22, 28, 1, 75)",0.0040767384
"(2, 29, 1, 75)",0.16474853
"(5, 29, 1, 75)",0.45924133
"(6, 29, 1, 75)",0.388015
"(7, 29, 1, 75)",0.60192114
"(8, 29, 1, 75)",0.74099904
"(9, 29, 1, 75)",0.5805799
"(10, 29, 1, 75)",0.57866156
"(11, 29, 1, 75)",0.6273388
"(12, 29, 1, 75)",0.9707174
"(13, 29, 1, 75)",1.3674204
"(14, 29, 1, 75)",0.8189306
"(16, 29, 1, 75)",1.6461251
"(17, 29, 1, 75)",2.1783502
"(18, 29, 1, 75)",0.4851418
"(19, 29, 1, 75)",0.08729054
"(20, 29, 1, 75)",0.014388488
"(21, 29, 1, 75)",0.009352517
"(22, 29, 1, 75)",0.001918465
"(2, 30, 1, 75)",0.14844184
"(5, 30, 1, 75)",0.49185675
"(6, 30, 1, 75)",0.31990632
"(7, 30, 1, 75)",0.5043268
"(8, 30, 1, 75)",0.6664245
"(9, 30, 1, 75)",0.5779422
"(10, 30, 1, 75)",0.64700156
"(11, 30, 1, 75)",0.6350121
"(12, 30, 1, 75)",0.49905133
"(13, 30, 1, 75)",0.9560902
"(14, 30, 1, 75)",1.0736053
"(15, 30, 1, 75)",1.0841587
"(16, 30, 1, 75)",1.1846554
"(17, 30, 1, 75)",1.4693563
"(18, 30, 1, 75)",2.250065
"(19, 30, 1, 75)",0.46571645
"(20, 30, 1, 75)",0.008633093
"(21, 30, 1, 75)",0.0014388488
"(22, 30, 1, 75)",0.001918465
"(2, 31, 1, 75)",0.085132234
"(5, 31, 1, 75)",0.4103182
"(6, 31, 1, 75)",0.70191336
"(7, 31, 1, 75)",0.51511735
"(8, 31, 1, 75)",0.41511458
"(9, 31, 1, 75)",0.21151039
"(10, 31, 1, 75)",0.058033567
"(11, 31, 1, 75)",0.16690677
"(12, 31, 1, 75)",0.06139088
"(13, 31, 1, 75)",0.04388489
"(14, 31, 1, 75)",0.01678657
"(15, 31, 1, 75)",0.017026378
"(16, 31, 1, 75)",0.019664267
"(17, 31, 1, 75)",0.010071942
"(18, 31, 1, 75)",0.009832134
"(19, 31, 1, 75)",0.0011990407
"(20, 31, 1, 75)",0.00071942445
"(21, 31, 1, 75)",0.00023980814
"(2, 32, 1, 75)",0.19328526
"(3, 32, 1, 75)",0.22134237
"(4, 32, 1, 75)",0.34125024
"(5, 32, 1, 75)",0.5961662
"(6, 32, 1, 75)",0.54629
"(2, 33, 1, 75)",0.13213514
"(3, 33, 1, 75)",0.11103191
"(4, 33, 1, 75)",0.17122325
"(5, 33, 1, 75)",0.22158217
"(6, 33, 1, 75)",0.22901611
"(2, 34, 1, 75)",0.0884896
"(3, 34, 1, 75)",0.069544464
"(4, 34, 1, 75)",0.07170277
"(5, 34, 1, 75)",0.065707475
"(6, 34, 1, 75)",0.03477218
"(2, 35, 1, 75)",0.05131894
"(3, 35, 1, 75)",0.015827337
"(4, 35, 1, 75)",0.033812948
"(5, 35, 1, 75)",0.030215824
"(6, 35, 1, 75)",0.017505994
"(2, 36, 1, 75)",0.028537167
"(3, 36, 1, 75)",0.03213429
"(4, 36, 1, 75)",0.022541964
"(5, 36, 1, 75)",0.018944843
"(6, 36, 1, 75)",0.015587528
"(2, 37, 1, 75)",0.0206235
"(3, 37, 1, 75)",0.02829736
"(4, 37, 1, 75)",0.023261389
"(5, 37, 1, 75)",0.02182254
"(6, 37, 1, 75)",0.014628296
"(2, 38, 1, 75)",0.011990407
"(3, 38, 1, 75)",0.018465227
"(4, 38, 1, 75)",0.016306954
"(5, 38, 1, 75)",0.022781773
"(6, 38, 1, 75)",0.007913669
"(2, 39, 1, 75)",0.008153477
"(3, 39, 1, 75)",0.01151079
"(4, 39, 1, 75)",0.013429255
"(5, 39, 1, 75)",0.020383691
"(6, 39, 1, 75)",0.016067145
"(2, 40, 1, 75)",0.009112709
"(3, 40, 1, 75)",0.012709831
"(4, 40, 1, 75)",0.009592325
"(5, 40, 1, 75)",0.0040767384
"(6, 40, 1, 75)",0.0023980814
"(2, 41, 1, 75)",0.0064748195
"(3, 41, 1, 75)",0.008872901
"(4, 41, 1, 75)",0.011750598
"(5, 41, 1, 75)",0.010071942
"(6, 41, 1, 75)",0.0040767384
"(2, 42, 1, 75)",0.005515587
"(3, 42, 1, 75)",0.0062350114
"(4, 42, 1, 75)",0.0043165465
"(5, 42, 1, 75)",0.009592325
"(6, 42, 1, 75)",0.0045563546
"(2, 43, 1, 75)",0.010071942
